sensor_id,timestamp,value
0,1636628220,185
0,1636628223,185
0,1636628226,185
0,1636628229,184
0,1636628232,184
0,1636628235,185
0,1636628238,185
0,1636628241,184
0,1636628244,184
0,1636628247,184
0,1636628250,184
0,1636628253,184
0,1636628256,184
0,1636628259,185
0,1636628262,185
0,1636628265,184
0,1636628268,185
0,1636628271,184
0,1636628274,184
0,1636628277,184
0,1636628280,184
0,1636628283,184
0,1636628286,184
0,1636628289,184
0,1636628292,184
0,1636628295,184
0,1636628298,184
0,1636628301,184
0,1636628304,184
0,1636628307,184
0,1636628310,184
0,1636628313,184
0,1636628316,184
0,1636628319,184
0,1636628322,184
0,1636628325,184
0,1636628328,184
0,1636628331,185
0,1636628334,185
0,1636628337,185
0,1636628340,185
0,1636628343,184
0,1636628346,184
0,1636628349,184
0,1636628352,184
0,1636628355,184
0,1636628358,184
0,1636628361,184
0,1636628364,184
0,1636628367,184
0,1636628370,184
0,1636628373,184
0,1636628376,184
0,1636628379,184
0,1636628382,184
0,1636628385,184
0,1636628389,185
0,1636628392,184
0,1636628395,184
0,1636628398,184
0,1636628401,184
0,1636628404,185
0,1636628407,184
0,1636628410,185
0,1636628413,184
0,1636628416,184
0,1636628419,184
0,1636628422,184
0,1636628425,185
0,1636628428,184
0,1636628431,184
0,1636628434,184
0,1636628437,184
0,1636628440,184
0,1636628443,184
0,1636628446,184
0,1636628449,185
0,1636628452,185
0,1636628455,185
0,1636628458,185
0,1636628461,185
0,1636628464,184
0,1636628467,185
0,1636628470,185
0,1636628473,185
0,1636628476,184
0,1636628479,184
0,1636628482,184
0,1636628485,185
0,1636628488,184
0,1636628491,184
0,1636628494,184
0,1636628497,185
0,1636628500,184
0,1636628503,185
0,1636628506,184
0,1636628509,185
0,1636628512,184
0,1636628515,184
0,1636628518,185
0,1636628521,185
0,1636628524,184
0,1636628527,184
0,1636628530,184
0,1636628533,184
0,1636628536,185
0,1636628539,185
0,1636628542,185
0,1636628545,184
0,1636628548,184
0,1636628551,184
0,1636628554,184
