sensor_id,timestamp,value
0,1636629910,185
0,1636629913,185
0,1636629916,185
0,1636629919,185
0,1636629922,185
0,1636629925,185
0,1636629928,185
0,1636629931,185
0,1636629934,185
0,1636629937,185
0,1636629940,185
0,1636629943,184
0,1636629946,184
0,1636629949,184
0,1636629952,184
0,1636629955,184
0,1636629958,184
0,1636629961,184
0,1636629964,184
0,1636629967,184
0,1636629970,184
0,1636629973,184
0,1636629976,184
0,1636629979,184
0,1636629982,185
0,1636629985,184
0,1636629988,184
0,1636629991,184
0,1636629994,184
0,1636629997,184
0,1636630000,184
0,1636630003,184
0,1636630006,184
0,1636630009,184
0,1636630012,184
0,1636630015,184
0,1636630018,184
0,1636630021,184
0,1636630024,184
0,1636630027,184
0,1636630030,184
0,1636630033,184
0,1636630036,184
0,1636630039,184
0,1636630042,184
0,1636630045,185
0,1636630048,184
0,1636630051,184
0,1636630054,184
0,1636630057,184
0,1636630060,184
0,1636630063,184
0,1636630066,184
0,1636630069,184
0,1636630072,184
0,1636630075,184
0,1636630079,185
0,1636630082,184
0,1636630085,185
0,1636630088,185
0,1636630091,185
0,1636630094,185
0,1636630097,185
0,1636630100,185
0,1636630103,185
0,1636630106,186
0,1636630109,185
0,1636630112,185
0,1636630115,185
0,1636630118,185
0,1636630121,185
0,1636630124,185
0,1636630127,185
0,1636630130,185
0,1636630133,185
0,1636630136,185
0,1636630139,185
0,1636630142,185
0,1636630145,185
0,1636630148,185
0,1636630151,185
0,1636630154,185
0,1636630157,185
0,1636630160,185
0,1636630163,185
0,1636630166,185
0,1636630169,185
0,1636630172,185
0,1636630175,185
0,1636630178,185
0,1636630181,185
0,1636630184,185
0,1636630187,185
0,1636630190,185
0,1636630193,185
0,1636630196,185
0,1636630199,185
0,1636630202,185
0,1636630205,185
0,1636630208,185
0,1636630211,185
0,1636630214,185
0,1636630217,185
0,1636630220,185
0,1636630223,185
0,1636630226,186
0,1636630229,186
0,1636630232,186
0,1636630235,186
0,1636630238,186
0,1636630241,185
0,1636630244,185
