sensor_id,timestamp,value
0,1636127070,337
0,1636127073,338
0,1636127076,339
0,1636127079,340
0,1636127082,341
0,1636127085,342
0,1636127088,343
0,1636127091,344
0,1636127094,345
0,1636127097,346
0,1636127100,347
0,1636127103,348
0,1636127106,349
0,1636127109,350
0,1636127112,351
0,1636127115,352
0,1636127118,353
0,1636127121,354
0,1636127124,355
0,1636127127,356
0,1636127130,357
0,1636127133,358
0,1636127136,359
0,1636127139,360
0,1636127142,361
0,1636127145,362
0,1636127148,363
0,1636127151,364
0,1636127154,365
0,1636127157,366
0,1636127160,367
0,1636127163,368
0,1636127166,369
0,1636127169,370
0,1636127172,371
0,1636127175,372
0,1636127178,373
0,1636127181,374
0,1636127184,375
0,1636127187,376
0,1636127190,377
0,1636127193,378
0,1636127196,379
0,1636127199,380
0,1636127202,381
0,1636127205,382
0,1636127208,383
0,1636127211,384
0,1636127214,385
0,1636127217,386
0,1636127220,387
0,1636127223,388
0,1636127226,389
0,1636127229,390
0,1636127232,391
0,1636127235,392
0,1636127239,393
0,1636127242,394
0,1636127245,395
0,1636127248,396
0,1636127251,397
0,1636127254,398
0,1636127257,399
0,1636127260,400
0,1636127263,401
0,1636127266,402
0,1636127269,403
0,1636127272,404
0,1636127275,405
0,1636127278,406
0,1636127281,407
0,1636127284,408
0,1636127287,409
0,1636127290,410
0,1636127293,411
0,1636127296,412
0,1636127299,413
0,1636127302,414
0,1636127305,415
0,1636127308,416
0,1636127311,417
0,1636127314,418
0,1636127317,419
0,1636127320,420
0,1636127323,421
0,1636127326,422
0,1636127329,423
0,1636127332,424
0,1636127335,425
0,1636127338,426
0,1636127341,427
0,1636127344,428
0,1636127347,429
0,1636127350,430
0,1636127353,431
0,1636127356,432
0,1636127359,433
0,1636127362,434
0,1636127365,435
0,1636127368,436
0,1636127371,437
0,1636127374,438
0,1636127377,439
0,1636127380,440
0,1636127383,441
0,1636127386,442
0,1636127389,443
0,1636127392,444
0,1636127395,445
0,1636127398,446
0,1636127401,447
0,1636127404,448
