sensor_id,timestamp,value
0,1636632276,183
0,1636632279,183
0,1636632282,183
0,1636632285,183
0,1636632288,183
0,1636632291,184
0,1636632294,184
0,1636632297,184
0,1636632300,183
0,1636632303,183
0,1636632306,183
0,1636632309,184
0,1636632312,184
0,1636632315,184
0,1636632318,184
0,1636632321,184
0,1636632324,184
0,1636632327,184
0,1636632330,184
0,1636632333,184
0,1636632336,184
0,1636632339,184
0,1636632342,184
0,1636632345,184
0,1636632348,184
0,1636632351,184
0,1636632354,184
0,1636632357,184
0,1636632360,184
0,1636632363,184
0,1636632366,184
0,1636632369,184
0,1636632372,184
0,1636632375,184
0,1636632378,184
0,1636632381,184
0,1636632384,183
0,1636632387,183
0,1636632390,183
0,1636632393,184
0,1636632396,184
0,1636632399,184
0,1636632402,183
0,1636632405,183
0,1636632408,183
0,1636632411,183
0,1636632414,183
0,1636632417,183
0,1636632420,183
0,1636632423,183
0,1636632426,183
0,1636632429,183
0,1636632432,183
0,1636632435,183
0,1636632438,183
0,1636632441,184
0,1636632445,184
0,1636632448,183
0,1636632451,183
0,1636632454,183
0,1636632457,183
0,1636632460,183
0,1636632463,183
0,1636632466,183
0,1636632469,183
0,1636632472,183
0,1636632475,183
0,1636632478,183
0,1636632481,183
0,1636632484,183
0,1636632487,183
0,1636632490,184
0,1636632493,184
0,1636632496,184
0,1636632499,184
0,1636632502,184
0,1636632505,183
0,1636632508,183
0,1636632511,183
0,1636632514,183
0,1636632517,183
0,1636632520,183
0,1636632523,183
0,1636632526,183
0,1636632529,184
0,1636632532,184
0,1636632535,183
0,1636632538,183
0,1636632541,183
0,1636632544,183
0,1636632547,183
0,1636632550,183
0,1636632553,183
0,1636632556,183
0,1636632559,183
0,1636632562,183
0,1636632565,183
0,1636632568,184
0,1636632571,183
0,1636632574,183
0,1636632577,183
0,1636632580,183
0,1636632583,183
0,1636632586,183
0,1636632589,183
0,1636632592,183
0,1636632595,183
0,1636632598,183
0,1636632601,183
0,1636632604,183
0,1636632607,184
0,1636632610,183
