sensor_id,timestamp,value
0,1636624840,184
0,1636624843,184
0,1636624846,184
0,1636624849,184
0,1636624852,184
0,1636624855,184
0,1636624858,184
0,1636624861,184
0,1636624864,184
0,1636624867,184
0,1636624870,184
0,1636624873,184
0,1636624876,185
0,1636624879,185
0,1636624882,185
0,1636624885,184
0,1636624888,184
0,1636624891,184
0,1636624894,183
0,1636624897,183
0,1636624900,182
0,1636624903,182
0,1636624906,181
0,1636624909,181
0,1636624912,181
0,1636624915,181
0,1636624918,181
0,1636624921,181
0,1636624924,181
0,1636624927,182
0,1636624930,181
0,1636624933,181
0,1636624936,181
0,1636624939,180
0,1636624942,180
0,1636624945,180
0,1636624948,180
0,1636624951,180
0,1636624954,181
0,1636624957,180
0,1636624960,179
0,1636624963,179
0,1636624966,179
0,1636624969,178
0,1636624972,179
0,1636624975,178
0,1636624978,178
0,1636624981,178
0,1636624984,178
0,1636624987,178
0,1636624990,179
0,1636624993,178
0,1636624996,178
0,1636624999,177
0,1636625002,176
0,1636625005,176
0,1636625009,176
0,1636625012,176
0,1636625015,176
0,1636625018,176
0,1636625021,175
0,1636625024,175
0,1636625027,175
0,1636625030,174
0,1636625033,174
0,1636625036,174
0,1636625039,173
0,1636625042,173
0,1636625045,172
0,1636625048,172
0,1636625051,172
0,1636625054,172
0,1636625057,173
0,1636625060,172
0,1636625063,172
0,1636625066,172
0,1636625069,171
0,1636625072,171
0,1636625075,171
0,1636625078,171
0,1636625081,171
0,1636625084,171
0,1636625087,171
0,1636625090,170
0,1636625093,171
0,1636625096,171
0,1636625099,171
0,1636625102,171
0,1636625105,171
0,1636625108,170
0,1636625111,169
0,1636625114,170
0,1636625117,170
0,1636625120,169
0,1636625123,169
0,1636625126,169
0,1636625129,169
0,1636625132,169
0,1636625135,169
0,1636625138,170
0,1636625141,171
0,1636625144,171
0,1636625147,171
0,1636625150,172
0,1636625153,171
0,1636625156,172
0,1636625159,172
0,1636625162,172
0,1636625165,172
0,1636625168,172
0,1636625171,172
0,1636625174,172
