sensor_id,timestamp,value
0,1636632614,184
0,1636632617,184
0,1636632620,184
0,1636632623,184
0,1636632626,184
0,1636632629,184
0,1636632632,183
0,1636632635,184
0,1636632638,184
0,1636632641,184
0,1636632644,184
0,1636632647,184
0,1636632650,184
0,1636632653,184
0,1636632656,184
0,1636632659,184
0,1636632662,184
0,1636632665,183
0,1636632668,184
0,1636632671,183
0,1636632674,183
0,1636632677,183
0,1636632680,183
0,1636632683,183
0,1636632686,183
0,1636632689,183
0,1636632692,183
0,1636632695,183
0,1636632698,184
0,1636632701,183
0,1636632704,183
0,1636632707,184
0,1636632710,184
0,1636632713,184
0,1636632716,184
0,1636632719,184
0,1636632722,184
0,1636632725,184
0,1636632728,184
0,1636632731,184
0,1636632734,184
0,1636632737,183
0,1636632740,184
0,1636632743,184
0,1636632746,184
0,1636632749,184
0,1636632752,184
0,1636632755,184
0,1636632758,184
0,1636632761,184
0,1636632764,184
0,1636632767,183
0,1636632770,184
0,1636632773,184
0,1636632776,184
0,1636632779,184
0,1636632783,184
0,1636632786,184
0,1636632789,184
0,1636632792,184
0,1636632795,184
0,1636632798,184
0,1636632801,184
0,1636632804,184
0,1636632807,184
0,1636632810,184
0,1636632813,184
0,1636632816,184
0,1636632819,184
0,1636632822,184
0,1636632825,184
0,1636632828,184
0,1636632831,184
0,1636632834,184
0,1636632837,184
0,1636632840,184
0,1636632843,184
0,1636632846,184
0,1636632849,184
0,1636632852,184
0,1636632855,184
0,1636632858,184
0,1636632861,184
0,1636632864,184
0,1636632867,184
0,1636632870,184
0,1636632873,184
0,1636632876,184
0,1636632879,184
0,1636632882,184
0,1636632885,184
0,1636632888,184
0,1636632891,184
0,1636632894,184
0,1636632897,184
0,1636632900,184
0,1636632903,184
0,1636632906,184
0,1636632909,184
0,1636632912,184
0,1636632915,184
0,1636632918,184
0,1636632921,184
0,1636632924,184
0,1636632927,184
0,1636632930,184
0,1636632933,184
0,1636632936,184
0,1636632939,184
0,1636632942,184
0,1636632945,184
0,1636632948,184
