sensor_id,timestamp,value
0,1636631938,184
0,1636631941,184
0,1636631944,183
0,1636631947,183
0,1636631950,184
0,1636631953,184
0,1636631956,184
0,1636631959,184
0,1636631962,184
0,1636631965,184
0,1636631968,184
0,1636631971,183
0,1636631974,183
0,1636631977,183
0,1636631980,184
0,1636631983,183
0,1636631986,183
0,1636631989,183
0,1636631992,184
0,1636631995,183
0,1636631998,183
0,1636632001,183
0,1636632004,183
0,1636632007,184
0,1636632010,184
0,1636632013,184
0,1636632016,184
0,1636632019,184
0,1636632022,184
0,1636632025,184
0,1636632028,184
0,1636632031,184
0,1636632034,184
0,1636632037,183
0,1636632040,183
0,1636632043,183
0,1636632046,184
0,1636632049,183
0,1636632052,184
0,1636632055,184
0,1636632058,184
0,1636632061,184
0,1636632064,184
0,1636632067,184
0,1636632070,184
0,1636632073,183
0,1636632076,183
0,1636632079,183
0,1636632082,183
0,1636632085,183
0,1636632088,184
0,1636632091,183
0,1636632094,183
0,1636632097,183
0,1636632100,183
0,1636632103,184
0,1636632107,184
0,1636632110,184
0,1636632113,184
0,1636632116,183
0,1636632119,184
0,1636632122,184
0,1636632125,184
0,1636632128,183
0,1636632131,184
0,1636632134,183
0,1636632137,184
0,1636632140,184
0,1636632143,183
0,1636632146,183
0,1636632149,183
0,1636632152,184
0,1636632155,183
0,1636632158,183
0,1636632161,184
0,1636632164,184
0,1636632167,184
0,1636632170,184
0,1636632173,184
0,1636632176,183
0,1636632179,184
0,1636632182,184
0,1636632185,183
0,1636632188,183
0,1636632191,184
0,1636632194,184
0,1636632197,184
0,1636632200,184
0,1636632203,184
0,1636632206,183
0,1636632209,184
0,1636632212,184
0,1636632215,184
0,1636632218,183
0,1636632221,184
0,1636632224,183
0,1636632227,183
0,1636632230,183
0,1636632233,183
0,1636632236,183
0,1636632239,183
0,1636632242,183
0,1636632245,183
0,1636632248,183
0,1636632251,183
0,1636632254,184
0,1636632257,183
0,1636632260,183
0,1636632263,183
0,1636632266,183
0,1636632269,183
0,1636632272,183
