sensor_id,timestamp,value
0,1636632952,184
0,1636632955,184
0,1636632958,184
0,1636632961,184
0,1636632964,183
0,1636632967,184
0,1636632970,184
0,1636632973,183
0,1636632976,183
0,1636632979,183
0,1636632982,183
0,1636632985,183
0,1636632988,183
0,1636632991,183
0,1636632994,183
0,1636632997,183
0,1636633000,183
0,1636633003,183
0,1636633006,183
0,1636633009,183
0,1636633012,183
0,1636633015,183
0,1636633018,183
0,1636633021,183
0,1636633024,183
0,1636633027,183
0,1636633030,183
0,1636633033,183
0,1636633036,183
0,1636633039,183
0,1636633042,183
0,1636633045,183
0,1636633048,183
0,1636633051,183
0,1636633054,183
0,1636633057,183
0,1636633060,183
0,1636633063,183
0,1636633066,183
0,1636633069,183
0,1636633072,183
0,1636633075,183
0,1636633078,183
0,1636633081,183
0,1636633084,183
0,1636633087,183
0,1636633090,183
0,1636633093,183
0,1636633096,183
0,1636633099,184
0,1636633102,184
0,1636633105,184
0,1636633108,184
0,1636633111,184
0,1636633114,184
0,1636633117,184
0,1636633121,185
0,1636633124,184
0,1636633127,184
0,1636633130,184
0,1636633133,184
0,1636633136,184
0,1636633139,184
0,1636633142,184
0,1636633145,183
0,1636633148,184
0,1636633151,184
0,1636633154,184
0,1636633157,184
0,1636633160,183
0,1636633163,184
0,1636633166,183
0,1636633169,183
0,1636633172,183
0,1636633175,183
0,1636633178,183
0,1636633181,184
0,1636633184,184
0,1636633187,184
0,1636633190,184
0,1636633193,183
0,1636633196,183
0,1636633199,183
0,1636633202,183
0,1636633205,183
0,1636633208,184
0,1636633211,183
0,1636633214,183
0,1636633217,184
0,1636633220,184
0,1636633223,184
0,1636633226,184
0,1636633229,183
0,1636633232,184
0,1636633235,184
0,1636633238,183
0,1636633241,183
0,1636633244,183
0,1636633247,183
0,1636633250,183
0,1636633253,184
0,1636633256,184
0,1636633259,184
0,1636633262,183
0,1636633265,184
0,1636633268,183
0,1636633271,183
0,1636633274,183
0,1636633277,183
0,1636633280,183
0,1636633283,183
0,1636633286,183
