sensor_id,timestamp,value
0,1636627544,187
0,1636627547,187
0,1636627550,187
0,1636627553,188
0,1636627556,188
0,1636627559,188
0,1636627562,188
0,1636627565,188
0,1636627568,188
0,1636627571,188
0,1636627574,187
0,1636627577,187
0,1636627580,187
0,1636627583,188
0,1636627586,188
0,1636627589,188
0,1636627592,188
0,1636627595,188
0,1636627598,187
0,1636627601,187
0,1636627604,187
0,1636627607,187
0,1636627610,187
0,1636627613,187
0,1636627616,187
0,1636627619,187
0,1636627622,187
0,1636627625,188
0,1636627628,188
0,1636627631,188
0,1636627634,188
0,1636627637,188
0,1636627640,188
0,1636627643,188
0,1636627646,187
0,1636627649,188
0,1636627652,188
0,1636627655,188
0,1636627658,188
0,1636627661,188
0,1636627664,188
0,1636627667,188
0,1636627670,188
0,1636627673,188
0,1636627676,188
0,1636627679,188
0,1636627682,188
0,1636627685,188
0,1636627688,188
0,1636627691,188
0,1636627694,188
0,1636627697,187
0,1636627700,187
0,1636627703,187
0,1636627706,187
0,1636627709,187
0,1636627713,188
0,1636627716,187
0,1636627719,187
0,1636627722,187
0,1636627725,187
0,1636627728,187
0,1636627731,187
0,1636627734,186
0,1636627737,187
0,1636627740,187
0,1636627743,187
0,1636627746,187
0,1636627749,187
0,1636627752,186
0,1636627755,186
0,1636627758,186
0,1636627761,186
0,1636627764,187
0,1636627767,186
0,1636627770,187
0,1636627773,187
0,1636627776,187
0,1636627779,187
0,1636627782,187
0,1636627785,187
0,1636627788,187
0,1636627791,186
0,1636627794,186
0,1636627797,186
0,1636627800,186
0,1636627803,186
0,1636627806,186
0,1636627809,186
0,1636627812,186
0,1636627815,186
0,1636627818,186
0,1636627821,186
0,1636627824,186
0,1636627827,186
0,1636627830,186
0,1636627833,186
0,1636627836,186
0,1636627839,186
0,1636627842,186
0,1636627845,186
0,1636627848,186
0,1636627851,186
0,1636627854,186
0,1636627857,186
0,1636627860,186
0,1636627863,186
0,1636627866,186
0,1636627869,186
0,1636627872,186
0,1636627875,186
0,1636627878,186
