sensor_id,timestamp,value
0,1636628896,184
0,1636628899,184
0,1636628902,184
0,1636628905,183
0,1636628908,184
0,1636628911,184
0,1636628914,184
0,1636628917,184
0,1636628920,184
0,1636628923,184
0,1636628926,184
0,1636628929,184
0,1636628932,183
0,1636628935,183
0,1636628938,183
0,1636628941,184
0,1636628944,184
0,1636628947,185
0,1636628950,185
0,1636628953,185
0,1636628956,184
0,1636628959,184
0,1636628962,184
0,1636628965,184
0,1636628968,184
0,1636628971,184
0,1636628974,184
0,1636628977,184
0,1636628980,184
0,1636628983,184
0,1636628986,184
0,1636628989,184
0,1636628992,184
0,1636628995,184
0,1636628998,184
0,1636629001,184
0,1636629004,184
0,1636629007,184
0,1636629010,184
0,1636629013,184
0,1636629016,184
0,1636629019,184
0,1636629022,184
0,1636629025,184
0,1636629028,184
0,1636629031,185
0,1636629034,185
0,1636629037,185
0,1636629040,185
0,1636629043,184
0,1636629046,184
0,1636629049,184
0,1636629052,185
0,1636629055,185
0,1636629058,185
0,1636629061,185
0,1636629065,186
0,1636629068,185
0,1636629071,185
0,1636629074,185
0,1636629077,185
0,1636629080,185
0,1636629083,185
0,1636629086,185
0,1636629089,185
0,1636629092,185
0,1636629095,185
0,1636629098,184
0,1636629101,184
0,1636629104,184
0,1636629107,185
0,1636629110,184
0,1636629113,185
0,1636629116,185
0,1636629119,184
0,1636629122,184
0,1636629125,184
0,1636629128,184
0,1636629131,184
0,1636629134,184
0,1636629137,184
0,1636629140,184
0,1636629143,184
0,1636629146,184
0,1636629149,184
0,1636629152,184
0,1636629155,184
0,1636629158,184
0,1636629161,184
0,1636629164,184
0,1636629167,184
0,1636629170,184
0,1636629173,184
0,1636629176,184
0,1636629179,184
0,1636629182,184
0,1636629185,184
0,1636629188,184
0,1636629191,184
0,1636629194,184
0,1636629197,184
0,1636629200,184
0,1636629203,184
0,1636629206,184
0,1636629209,184
0,1636629212,184
0,1636629215,184
0,1636629218,184
0,1636629221,184
0,1636629224,184
0,1636629227,184
0,1636629230,184
