sensor_id,timestamp,value
0,1636625516,182
0,1636625519,182
0,1636625522,182
0,1636625525,182
0,1636625528,182
0,1636625531,182
0,1636625534,182
0,1636625537,182
0,1636625540,183
0,1636625543,183
0,1636625546,182
0,1636625549,182
0,1636625552,182
0,1636625555,182
0,1636625558,182
0,1636625561,182
0,1636625564,182
0,1636625567,182
0,1636625570,182
0,1636625573,182
0,1636625576,182
0,1636625579,182
0,1636625582,182
0,1636625585,182
0,1636625588,182
0,1636625591,182
0,1636625594,182
0,1636625597,182
0,1636625600,182
0,1636625603,182
0,1636625606,183
0,1636625609,182
0,1636625612,182
0,1636625615,183
0,1636625618,183
0,1636625621,183
0,1636625624,183
0,1636625627,183
0,1636625630,183
0,1636625633,183
0,1636625636,183
0,1636625639,183
0,1636625642,183
0,1636625645,183
0,1636625648,183
0,1636625651,183
0,1636625654,183
0,1636625657,183
0,1636625660,183
0,1636625663,182
0,1636625666,183
0,1636625669,183
0,1636625672,183
0,1636625675,183
0,1636625678,183
0,1636625681,183
0,1636625685,184
0,1636625688,184
0,1636625691,184
0,1636625694,184
0,1636625697,184
0,1636625700,184
0,1636625703,184
0,1636625706,184
0,1636625709,184
0,1636625712,184
0,1636625715,184
0,1636625718,184
0,1636625721,184
0,1636625724,184
0,1636625727,185
0,1636625730,185
0,1636625733,185
0,1636625736,185
0,1636625739,185
0,1636625742,185
0,1636625745,185
0,1636625748,184
0,1636625751,184
0,1636625754,184
0,1636625757,184
0,1636625760,184
0,1636625763,184
0,1636625766,184
0,1636625769,184
0,1636625772,184
0,1636625775,184
0,1636625778,184
0,1636625781,184
0,1636625784,184
0,1636625787,184
0,1636625790,184
0,1636625793,184
0,1636625796,184
0,1636625799,185
0,1636625802,185
0,1636625805,185
0,1636625808,185
0,1636625811,185
0,1636625814,185
0,1636625817,185
0,1636625820,185
0,1636625823,185
0,1636625826,185
0,1636625829,185
0,1636625832,185
0,1636625835,185
0,1636625838,185
0,1636625841,185
0,1636625844,185
0,1636625847,185
0,1636625850,185
