sensor_id,timestamp,value
0,1636625854,185
0,1636625857,185
0,1636625860,185
0,1636625863,185
0,1636625866,185
0,1636625869,185
0,1636625872,186
0,1636625875,186
0,1636625878,186
0,1636625881,186
0,1636625884,186
0,1636625887,186
0,1636625890,186
0,1636625893,186
0,1636625896,186
0,1636625899,186
0,1636625902,186
0,1636625905,186
0,1636625908,187
0,1636625911,186
0,1636625914,186
0,1636625917,186
0,1636625920,186
0,1636625923,186
0,1636625926,186
0,1636625929,186
0,1636625932,187
0,1636625935,187
0,1636625938,186
0,1636625941,186
0,1636625944,186
0,1636625947,186
0,1636625950,186
0,1636625953,186
0,1636625956,186
0,1636625959,187
0,1636625962,186
0,1636625965,186
0,1636625968,187
0,1636625971,187
0,1636625974,187
0,1636625977,187
0,1636625980,187
0,1636625983,187
0,1636625986,187
0,1636625989,187
0,1636625992,187
0,1636625995,187
0,1636625998,187
0,1636626001,187
0,1636626004,187
0,1636626007,187
0,1636626010,187
0,1636626013,187
0,1636626016,187
0,1636626019,187
0,1636626023,188
0,1636626026,188
0,1636626029,188
0,1636626032,188
0,1636626035,188
0,1636626038,188
0,1636626041,188
0,1636626044,188
0,1636626047,187
0,1636626050,187
0,1636626053,187
0,1636626056,187
0,1636626059,187
0,1636626062,187
0,1636626065,187
0,1636626068,187
0,1636626071,187
0,1636626074,187
0,1636626077,187
0,1636626080,187
0,1636626083,187
0,1636626086,187
0,1636626089,187
0,1636626092,187
0,1636626095,187
0,1636626098,187
0,1636626101,187
0,1636626104,187
0,1636626107,187
0,1636626110,187
0,1636626113,187
0,1636626116,186
0,1636626119,187
0,1636626122,187
0,1636626125,187
0,1636626128,187
0,1636626131,187
0,1636626134,187
0,1636626137,187
0,1636626140,187
0,1636626143,187
0,1636626146,188
0,1636626149,187
0,1636626152,187
0,1636626155,188
0,1636626158,187
0,1636626161,187
0,1636626164,187
0,1636626167,188
0,1636626170,188
0,1636626173,188
0,1636626176,188
0,1636626179,188
0,1636626182,188
0,1636626185,187
0,1636626188,187
