sensor_id,timestamp,value
0,1636626192,187
0,1636626195,187
0,1636626198,187
0,1636626201,187
0,1636626204,187
0,1636626207,187
0,1636626210,187
0,1636626213,187
0,1636626216,187
0,1636626219,187
0,1636626222,188
0,1636626225,188
0,1636626228,188
0,1636626231,188
0,1636626234,187
0,1636626237,188
0,1636626240,188
0,1636626243,187
0,1636626246,187
0,1636626249,188
0,1636626252,187
0,1636626255,188
0,1636626258,188
0,1636626261,188
0,1636626264,188
0,1636626267,188
0,1636626270,187
0,1636626273,187
0,1636626276,187
0,1636626279,187
0,1636626282,187
0,1636626285,187
0,1636626288,187
0,1636626291,187
0,1636626294,188
0,1636626297,188
0,1636626300,187
0,1636626303,187
0,1636626306,187
0,1636626309,187
0,1636626312,187
0,1636626315,187
0,1636626318,188
0,1636626321,188
0,1636626324,188
0,1636626327,187
0,1636626330,187
0,1636626333,188
0,1636626336,188
0,1636626339,188
0,1636626342,188
0,1636626345,188
0,1636626348,188
0,1636626351,188
0,1636626354,188
0,1636626357,188
0,1636626361,188
0,1636626364,188
0,1636626367,188
0,1636626370,187
0,1636626373,187
0,1636626376,188
0,1636626379,188
0,1636626382,188
0,1636626385,188
0,1636626388,188
0,1636626391,188
0,1636626394,188
0,1636626397,188
0,1636626400,188
0,1636626403,187
0,1636626406,187
0,1636626409,188
0,1636626412,188
0,1636626415,188
0,1636626418,188
0,1636626421,188
0,1636626424,188
0,1636626427,187
0,1636626430,188
0,1636626433,188
0,1636626436,188
0,1636626439,187
0,1636626442,188
0,1636626445,188
0,1636626448,188
0,1636626451,188
0,1636626454,188
0,1636626457,188
0,1636626460,187
0,1636626463,188
0,1636626466,188
0,1636626469,188
0,1636626472,188
0,1636626475,188
0,1636626478,188
0,1636626481,188
0,1636626484,188
0,1636626487,188
0,1636626490,188
0,1636626493,188
0,1636626496,188
0,1636626499,188
0,1636626502,188
0,1636626505,187
0,1636626508,188
0,1636626511,187
0,1636626514,187
0,1636626517,187
0,1636626520,187
0,1636626523,187
0,1636626526,187
