sensor_id,timestamp,value
0,1636629234,184
0,1636629237,184
0,1636629240,184
0,1636629243,184
0,1636629246,184
0,1636629249,184
0,1636629252,184
0,1636629255,184
0,1636629258,184
0,1636629261,184
0,1636629264,184
0,1636629267,184
0,1636629270,184
0,1636629273,184
0,1636629276,184
0,1636629279,184
0,1636629282,184
0,1636629285,184
0,1636629288,184
0,1636629291,184
0,1636629294,184
0,1636629297,184
0,1636629300,184
0,1636629303,184
0,1636629306,184
0,1636629309,184
0,1636629312,185
0,1636629315,185
0,1636629318,185
0,1636629321,185
0,1636629324,184
0,1636629327,184
0,1636629330,184
0,1636629333,184
0,1636629336,184
0,1636629339,184
0,1636629342,184
0,1636629345,184
0,1636629348,184
0,1636629351,184
0,1636629354,184
0,1636629357,185
0,1636629360,185
0,1636629363,185
0,1636629366,185
0,1636629369,184
0,1636629372,184
0,1636629375,184
0,1636629378,184
0,1636629381,185
0,1636629384,184
0,1636629387,185
0,1636629390,185
0,1636629393,185
0,1636629396,185
0,1636629399,185
0,1636629403,185
0,1636629406,185
0,1636629409,185
0,1636629412,185
0,1636629415,185
0,1636629418,185
0,1636629421,185
0,1636629424,185
0,1636629427,185
0,1636629430,185
0,1636629433,185
0,1636629436,185
0,1636629439,185
0,1636629442,184
0,1636629445,185
0,1636629448,185
0,1636629451,185
0,1636629454,185
0,1636629457,184
0,1636629460,184
0,1636629463,185
0,1636629466,185
0,1636629469,185
0,1636629472,184
0,1636629475,184
0,1636629478,184
0,1636629481,185
0,1636629484,184
0,1636629487,185
0,1636629490,184
0,1636629493,184
0,1636629496,184
0,1636629499,185
0,1636629502,184
0,1636629505,185
0,1636629508,185
0,1636629511,184
0,1636629514,184
0,1636629517,185
0,1636629520,185
0,1636629523,184
0,1636629526,184
0,1636629529,185
0,1636629532,184
0,1636629535,184
0,1636629538,184
0,1636629541,184
0,1636629544,184
0,1636629547,185
0,1636629550,184
0,1636629553,185
0,1636629556,184
0,1636629559,184
0,1636629562,184
0,1636629565,184
0,1636629568,184
