sensor_id,timestamp,value
0,1636126056,1
0,1636126059,2
0,1636126062,3
0,1636126065,4
0,1636126068,5
0,1636126071,6
0,1636126074,7
0,1636126077,8
0,1636126080,9
0,1636126083,10
0,1636126086,11
0,1636126089,12
0,1636126092,13
0,1636126095,14
0,1636126098,15
0,1636126101,16
0,1636126104,17
0,1636126107,18
0,1636126110,19
0,1636126113,20
0,1636126116,21
0,1636126119,22
0,1636126122,23
0,1636126125,24
0,1636126128,25
0,1636126131,26
0,1636126134,27
0,1636126137,28
0,1636126140,29
0,1636126143,30
0,1636126146,31
0,1636126149,32
0,1636126152,33
0,1636126155,34
0,1636126158,35
0,1636126161,36
0,1636126164,37
0,1636126167,38
0,1636126170,39
0,1636126173,40
0,1636126176,41
0,1636126179,42
0,1636126182,43
0,1636126185,44
0,1636126188,45
0,1636126191,46
0,1636126194,47
0,1636126197,48
0,1636126200,49
0,1636126203,50
0,1636126206,51
0,1636126209,52
0,1636126212,53
0,1636126215,54
0,1636126218,55
0,1636126221,56
0,1636126225,57
0,1636126228,58
0,1636126231,59
0,1636126234,60
0,1636126237,61
0,1636126240,62
0,1636126243,63
0,1636126246,64
0,1636126249,65
0,1636126252,66
0,1636126255,67
0,1636126258,68
0,1636126261,69
0,1636126264,70
0,1636126267,71
0,1636126270,72
0,1636126273,73
0,1636126276,74
0,1636126279,75
0,1636126282,76
0,1636126285,77
0,1636126288,78
0,1636126291,79
0,1636126294,80
0,1636126297,81
0,1636126300,82
0,1636126303,83
0,1636126306,84
0,1636126309,85
0,1636126312,86
0,1636126315,87
0,1636126318,88
0,1636126321,89
0,1636126324,90
0,1636126327,91
0,1636126330,92
0,1636126333,93
0,1636126336,94
0,1636126339,95
0,1636126342,96
0,1636126345,97
0,1636126348,98
0,1636126351,99
0,1636126354,100
0,1636126357,101
0,1636126360,102
0,1636126363,103
0,1636126366,104
0,1636126369,105
0,1636126372,106
0,1636126375,107
0,1636126378,108
0,1636126381,109
0,1636126384,110
0,1636126387,111
0,1636126390,112
